Attendance,Assignment_Score,Midterm_Score,Final_Score,Class_Participation,Behavioral_Score,Project_Score,Study_Hours_Per_Week,Extracurricular_Score,Performance_Level
0.5924680389830415,0.7438994968070157,0.948977440200899,0.8156242091172741,0.3922392987602934,0.6045486822948072,0.6444447288128112,0.8489207601619677,0.8597478056850669,High
0.5119111062399125,0.3883853190951519,0.37377525267546363,0.4414462195616386,0.27597222018270123,0.5651765650216327,0.991941694467596,0.5567209603847526,0.45825331476504794,Medium
0.4244650849328584,0.7733242934528037,0.835108509652853,0.527103517100834,0.45193475567111663,0.6017674369434483,0.43355581007693544,0.10574728454515023,0.26241608169621444,Medium
0.754535765912945,0.5275728108021893,0.5867697373631948,0.5210141155280074,0.27731586743020187,0.8845305665798622,0.485308825832411,0.3583343198574215,0.2417645074796816,Medium
0.8065386171053694,0.7804290376802682,0.7586216001670365,0.713805799067514,0.34151756065918715,0.7127528296359213,0.4316955363451615,0.655234226538168,0.48301411284395046,High
0.4099526973567137,0.348748803713684,0.48216561858966056,0.5006220033217409,0.9898689268636367,0.782707969876269,0.7755047169894255,0.9830675602246811,0.8868315394689592,Medium
0.7072558349795686,0.42241700602317156,0.4116445837789508,0.45284184533788635,0.5552828455252949,0.5105045784931803,0.43270556644823177,0.6686321743150015,0.3783475816826469,Medium
0.5358974651187628,0.8990160812340504,0.4123238299898585,0.5320166604668704,0.6254974132040132,0.5172156542866573,0.901863842425674,0.3338232229577438,0.7497257467835433,Medium
0.7871036742456698,0.4590256899164604,0.34934436195020124,0.6254070840731619,0.8988948229897724,0.722912774913508,0.7071631784091568,0.6706051327896502,0.0968187309872186,Medium
0.5046198574029949,0.8859287876700579,0.42995269343087006,0.5266056529649742,0.9964551203925502,0.9083276216008118,0.7162045747489203,0.58598684174427,0.4760567021510618,Medium
0.8145626428614796,0.4954932619180873,0.7649535694922778,0.7386158135920056,0.6661715594757452,0.9426194393537826,0.7369567046273166,0.8018608556360293,0.9916861403927356,High
0.6320412077803225,0.7500173370410953,0.9171834282904556,0.6538541455739674,0.8499790568353374,0.5433532837978201,0.5024882237837265,0.19628257494426257,0.770437802792337,Medium
0.9620379932420408,0.7859054014568816,0.8698879799138133,0.855359439976724,0.46155281946934024,0.7691815510505113,0.5186141818686926,0.7849251122518252,0.210528488440613,High
0.482512566487596,0.658858327201537,0.7795940169121388,0.5324416465395856,0.4445951659578329,0.9566148431396353,0.5912903937238028,0.5871399208084993,0.5014414736979107,Medium
0.6046398106301552,0.5137174736877119,0.37730230438777185,0.5656397458643153,0.5221629767956482,0.6939863771989432,0.7560978494931109,0.9666928034730952,0.23362476364856655,Medium
0.46808411274435346,0.4488510634597673,0.5024312124071648,0.4628489453887181,0.7380058101389193,0.9147829157141842,0.5260706655641287,0.4076849494348175,0.40956092726250926,Medium
0.9548161709671377,0.32323254819369834,0.5168648127257283,0.6674637286679448,0.7457533514040791,0.5668478271997182,0.4697990362799568,0.6693597038205533,0.7800840237349648,Medium
0.9264036120285886,0.5127624808685066,0.47496986247833484,0.8341373542643452,0.45219154771956066,0.9676972448338994,0.9820701318510593,0.9388252949590157,0.7712248152904037,High
0.5547649766290934,0.757213953371898,0.6605039617968061,0.4905030311590614,0.306567939309303,0.8757116587656513,0.41318908888577377,0.19225875519161134,0.22810037790238513,Medium
0.7959904276205074,0.9568133729139379,0.6748876704157707,0.7359944164027181,0.7059170051724069,0.9706671963934508,0.881618443201613,0.943505638512806,0.9222233181548601,High
0.8903333201207295,0.9098431375841363,0.549820182619777,0.7201498220520306,0.3026606897510116,0.8383086167762532,0.8728210897450133,0.719097150070732,0.5925681827648268,High
0.7331204869596775,0.8362453435747117,0.5476524111155052,0.5902962271600588,0.6627940065834641,0.6817019659997134,0.5783284683070576,0.16105335319465472,0.3799242909620145,Medium
0.7177903470136039,0.851913140277309,0.8799889185342569,0.696668697131922,0.7547377024450472,0.9690905862623612,0.48137596960438805,0.37086721025213465,0.5019355807808606,Medium
0.545111374540271,0.7654894324331967,0.8525049938237799,0.6853475779341114,0.7604891971155614,0.6377833881545892,0.4873771880232541,0.7373548797807534,0.6050712534377437,Medium
0.45586166068353956,0.48220080029620205,0.5154570821765219,0.48891780627608494,0.8027776885276774,0.6660862610308662,0.8184589703423155,0.16061554132189454,0.5598905318457854,Medium
0.938329454771996,0.9350365214940808,0.9396519107112815,0.8834119209125507,0.8982875372525316,0.8504042090008701,0.7856839546517043,0.6239534141586459,0.4864050355361782,High
0.9402508342979983,0.7695126183340838,0.9669705119017542,0.7284414833693892,0.5999671935718307,0.8826581497626931,0.869647404550832,0.41129475125766113,0.5049328040894001,High
0.7798608743639608,0.6923084416863079,0.5287197794210285,0.6813666169663384,0.784199351623657,0.9647017419245769,0.9624887034394628,0.6588239659907293,0.17641191042788618,Medium
0.6034178746292205,0.37769262844943674,0.5480974641551384,0.5109669165284765,0.6953381882926695,0.6024012045281048,0.8151564179599552,0.14116783043126158,0.8127329043046794,Medium
0.6095257447675966,0.6129388806644978,0.6539439073953712,0.734410831809029,0.34931195183814606,0.898999017609612,0.4935109219308661,0.8843831255371386,0.5417603199410154,High
0.8355734073221437,0.6222507898413483,0.9587845687735714,0.8439577931164938,0.22055171589552655,0.8692730266984817,0.5460655700592464,0.9761400722596573,0.1310798617047031,High
0.9382661559715463,0.905194526665869,0.9134236031996181,0.8896119574643481,0.427633108541547,0.531897278126799,0.9053162385238688,0.9719900697571223,0.7661571015827779,High
0.9322518545590703,0.6826537541314519,0.37179757380851286,0.6938807809326909,0.5544269650700955,0.6936115706051035,0.5255836455005252,0.7746866485686322,0.9324439783773508,Medium
0.8679253275145743,0.5662803842792867,0.5749115202899913,0.4820534221984691,0.6936847555429251,0.6413827285300493,0.44351339017268887,0.21707761611756876,0.9473068992369621,Medium
0.7852189876925726,0.9837602299574615,0.6873598328248403,0.798630720494431,0.8799674644025643,0.6522452121770153,0.8219680324253502,0.7824368763361204,0.36901773241117275,High
0.4504839789970293,0.37750441532842094,0.652192730786078,0.3680710372753351,0.3569965733649325,0.9914734397773504,0.6415158132940852,0.12212822481292136,0.13551687356075404,Low
0.4969772284567683,0.5957838998183612,0.43570414755582487,0.4573400931970492,0.3004398319187817,0.8213887067399639,0.9520240315275421,0.11991119637609754,0.5183996266330652,Medium
0.9391325131162476,0.3294172726199837,0.9011717398177082,0.7091352123813174,0.9707839579794622,0.8588380788967498,0.7901530426561969,0.3912491972345872,0.11260922934922069,High
0.7638574357957539,0.8179328845368512,0.7738585480977861,0.7408234987792905,0.2864356475011257,0.9883088186575046,0.4542513866749965,0.5397788713641992,0.9339874185126172,High
0.4055182309699778,0.9426535865394055,0.8865358623962625,0.7861442033330552,0.5827928560857514,0.6886008912288193,0.9687139403521965,0.7933666760270138,0.183579627355146,High
0.4608829257196193,0.49602613068534257,0.9011349955446304,0.6359361619473854,0.6684509830346415,0.9009200842264029,0.5551343581841476,0.7149658389458546,0.2527658599511641,Medium
0.7981010614648335,0.9008391737593846,0.8238490975660178,0.7963821609041281,0.6330995367259507,0.7172654816522477,0.6023274942437715,0.5013124357390735,0.40663652688497043,High
0.40303695030773123,0.5045527613233284,0.6074474208748021,0.5533066254266452,0.2688257256263546,0.9347668359074899,0.6413562482101253,0.3462639996534993,0.3831644685591258,Medium
0.4964848308504992,0.9375391131507407,0.7273827285107972,0.7749199750816729,0.2456215312028955,0.5903287706556516,0.43073457784258795,0.99741205014194,0.794662892397889,High
0.7292402736199517,0.8277733325177488,0.4122557842838202,0.5048411119917449,0.28438674196882857,0.9738430885321399,0.6979092533383628,0.48356317201237564,0.45631682055096234,Medium
0.815137118615616,0.8634347437890071,0.7715517922324353,0.6877984702268461,0.66847014709809,0.6093858542054398,0.47399109464517536,0.506248321896708,0.1707682600033369,Medium
0.7911767557015603,0.3126045889203181,0.42547727901749655,0.4713024836329046,0.635475910107457,0.6631102534904658,0.640582196013011,0.24726143907250228,0.2672098954860741,Medium
0.5345615856763359,0.9739672499518182,0.7857647133571097,0.6978442456288321,0.3869926336293954,0.8780961170533903,0.6104258727952506,0.8153285938749364,0.509113385187522,Medium
0.8273075328085215,0.8086696944492262,0.4607187125277781,0.7519720229919631,0.7102193134764734,0.6968775707827033,0.863704050055902,0.7243140032033397,0.1474539174261349,High
0.5423494524980801,0.5133257667702933,0.38228591010515395,0.46238983760843005,0.8560540016445195,0.8041056883832234,0.8819023069796387,0.29869265150988433,0.6116556756460141,Medium
0.5952398188955607,0.8805762654011928,0.41569914310007017,0.2972341681779891,0.23326316787727502,0.7222867505347143,0.4920477294334528,0.17414294105425843,0.5657473065511459,Low
0.8478948430708144,0.49706483889045094,0.30139449465334917,0.5807753925998003,0.5985039548384339,0.8711849685448909,0.6199307124275357,0.7124493718672418,0.7147023163822577,Medium
0.7897797394283288,0.9109276876962895,0.8031177324974712,0.753770087716862,0.7514483296821524,0.6141656261843054,0.6240118966190991,0.6890600928530217,0.9377046153793677,High
0.9095340462965068,0.3788062732883559,0.8126807343408653,0.6315975497769845,0.4018495416557497,0.5292289936184384,0.4908462663616511,0.3459335742983884,0.9122545611011557,Medium
0.7945677353802061,0.792580184222557,0.6604533449392815,0.7561080108073645,0.4462167242345193,0.6499646987365331,0.8790721030307143,0.9557772060253693,0.9460756180688313,High
0.7409851620012831,0.6784889336514373,0.41295396073876856,0.5356825244746443,0.6909103223915071,0.7371543324342151,0.824336997001254,0.23595210260281022,0.24471559702370094,Medium
0.4562048606968555,0.36757412913680854,0.3584880362574828,0.5033577822320859,0.9183482347549896,0.5840100260963392,0.5142290717782209,0.4891013209383417,0.13156530663935462,Medium
0.6206294818356601,0.4693256797811873,0.3133902765061009,0.6056099353429585,0.8479395362423194,0.6773986448281943,0.6200331451562795,0.949254328150839,0.3022767004964485,Medium
0.5591214206090352,0.30868282539412034,0.41602372387565445,0.4472733164788464,0.6665041752796668,0.6999915091467843,0.46348301491390853,0.4777545852335101,0.8950851727663146,Medium
0.5463937860274501,0.6281375758251541,0.9235988744882027,0.7400086654659183,0.7841773742057994,0.5286959218441367,0.7769239582558264,0.6746733528976769,0.9720534746234882,High
0.9838063328514673,0.5108856825320003,0.4690757891911772,0.5756991379556862,0.49185797616623894,0.7916536240921023,0.4728231547291718,0.45783495816651487,0.859324951070476,Medium
0.6358586348000562,0.7188502390084311,0.5479899290520509,0.5226467907469788,0.7127724224790062,0.9421717139856438,0.9915605011749506,0.346793682113803,0.1100177211275436,Medium
0.935227933106268,0.5080664653960321,0.3737418391369332,0.7160710059640447,0.5729452729020457,0.5758714564765262,0.8684092448127174,0.9855798831638454,0.9474279980597932,High
0.7786831755983578,0.5099433780548892,0.45565291332371916,0.5556163621481924,0.35194890916604876,0.798904006700757,0.634143129750397,0.4684006056835387,0.423358027350786,Medium
0.876886782124989,0.8202352391121224,0.6634571995461436,0.86823173191747,0.7613906191018058,0.8323696024554231,0.7471383593676126,0.904689283311221,0.009310290762353679,High
0.7015822558631153,0.3336999851848474,0.7254268781669568,0.6466919723699059,0.6451717098790577,0.7096673402096442,0.9468050897298452,0.30695914530197754,0.4423937407481936,Medium
0.7461423307758155,0.932026496634391,0.4717466199163477,0.5071750870054795,0.48689726556287316,0.850548793682135,0.7324595682374957,0.29179423362257495,0.04606916967546759,Medium
0.6955106162913183,0.8965847120738271,0.340412511457582,0.4926135830453472,0.9290713520629046,0.705365771745506,0.5046990918387732,0.12802067459606023,0.5438779211611176,Medium
0.5171457926788268,0.7674632782584845,0.573723008389179,0.547254371233181,0.2167472942613866,0.7523186439887175,0.6272220133486957,0.6865001428382965,0.3385540274370513,Medium
0.8334712691569033,0.7152550990751689,0.4639423596484339,0.6112398940016104,0.4526185209995968,0.5036765222772135,0.9058869190178472,0.43167370935138505,0.47343493359404876,Medium
0.5684634174645135,0.9246117486977565,0.45368774626086134,0.6101961122206871,0.24550511822211726,0.8458600570673445,0.7865278095937707,0.8779224248556733,0.613170360743117,Medium
0.41458957985887235,0.4297311256701001,0.9719039618994185,0.6265498072192812,0.8132218529773019,0.8306713394723622,0.7904346306002802,0.5258889160224015,0.8688010958178203,Medium
0.7872833775443007,0.35527841353358003,0.7314103401480068,0.7899128670649094,0.7616859632910342,0.5192004386631723,0.9200928914130935,0.9713740851232495,0.6619015764719286,High
0.5062664076442294,0.46765711893667666,0.6898149102204671,0.39254237709850004,0.4650817749890537,0.6841250536975665,0.9363838344775028,0.266972964132809,0.4340488684781807,Low
0.9642751506117486,0.856204795090133,0.5910425724663253,0.7028521373059939,0.7405303217656585,0.9895159203958337,0.9518755430676618,0.8817608511600497,0.8194278536703651,High
0.9723571462015524,0.3242691867085383,0.6002610334011009,0.6765323721364099,0.5167497809567598,0.7103682812843084,0.45690951595189366,0.7989371675125676,0.9055821375731322,Medium
0.9489186341322691,0.7079647845584427,0.6786335026866566,0.7772553663150721,0.8050030331379474,0.7509727025659209,0.7264756011778606,0.7938296601796468,0.11975996643219722,High
0.6220952201532667,0.9968062613339168,0.787500864925275,0.7667178928522994,0.5633469301893649,0.9549650790798593,0.8443057127309912,0.8603049053051989,0.5319329775527915,High
0.40927396991732046,0.8989872656862776,0.7915022673272806,0.6352368916100118,0.5298237822653324,0.8586309379328783,0.8541561070762083,0.784921591848699,0.28451195974244414,Medium
0.9569911375526352,0.6650119823305125,0.42018573539381465,0.6155600960701887,0.9477839323906407,0.7910350655621118,0.7640297211820024,0.6635982894682738,0.0470611978769474,Medium
0.6569104889903886,0.3445486365006496,0.6500789264536389,0.5124939335984614,0.4007032799125602,0.8989023406705363,0.5000724011102046,0.21812038991414884,0.6685466951139853,Medium
0.9799928914262017,0.8819614600699968,0.5883706665238713,0.6102724467106573,0.2963578719972524,0.9321831332279866,0.8784523323649986,0.12927356154212674,0.8627707774592256,Medium
0.9781719862535517,0.7192849557240473,0.9093688763885688,0.8922066739736734,0.6676344906075666,0.7284440358686335,0.8320668001089675,0.9287630630341182,0.16290265447739405,High
0.9118056732804161,0.3804530979416968,0.7419932448528634,0.7730490356056088,0.9754574498273432,0.7375541824659178,0.4516814629294218,0.6549852830686642,0.8124136576239005,High
0.5766693352417515,0.36570009937634934,0.6727528464911872,0.6704859781898209,0.5022713709817493,0.6930254678259179,0.6782858948046258,0.8168835618785587,0.8533957335369416,Medium
0.6310586371611552,0.9367387736056145,0.38077624952524214,0.4868278310498458,0.24962941090302523,0.9833530700092303,0.5043864397130822,0.533370116361295,0.9143404426664835,Medium
0.9106820029101141,0.7684401840566548,0.7239465225263879,0.6034274637816538,0.471444213847654,0.8485831271451751,0.6024862274277831,0.20557737006615504,0.2652850890860524,Medium
0.5901532030937666,0.8805007595217289,0.3820427339761634,0.3735988677867174,0.6047453234556468,0.5416115331040361,0.4108486553234113,0.2126672129822954,0.9039530651898893,Low
0.5016956480116556,0.9152852301975871,0.5360446028960264,0.6018153200602581,0.32953840530577094,0.9314798116565093,0.640197921046455,0.7170087585060743,0.32066275473643224,Medium
0.7340807574750101,0.7002406464338256,0.3999893753700323,0.607080751188288,0.7264817744451937,0.740279970418134,0.7299261526937263,0.48727530540951647,0.5523380134555028,Medium
0.9616928644964686,0.6622124462285288,0.7844515529170581,0.7259978821314618,0.9981995112081605,0.5343769532112437,0.7717495556962521,0.28047225403030307,0.05050747083228213,High
0.8176178780049839,0.6012991872246931,0.4443764796853068,0.652868790919222,0.561391580785155,0.7748586275816556,0.7980942070772261,0.5424350920672932,0.043881088368743604,Medium
0.7420367020536189,0.5218626114537834,0.5743015612316182,0.4951797783014063,0.48378284538417016,0.7085821394878511,0.901774787861476,0.1577880433676207,0.7203732127322029,Medium
0.45830589626246115,0.6042171726010982,0.926972344333145,0.7522638260773059,0.5205633334675733,0.9388747024313124,0.5292777443654381,0.6237742617229589,0.44447997797779104,High
0.7690043360195018,0.8417157590111095,0.4430214683792792,0.5071085635222196,0.29211694271616095,0.6019973018046937,0.4722890934630808,0.3420940639915879,0.25629237536921756,Medium
0.994032310062558,0.7213464017105921,0.6554635447711453,0.8692604538393205,0.906618881140979,0.9132323047460915,0.9109223031387554,0.8178031905734693,0.1904134960249102,High
0.48405040914191444,0.9247663029683921,0.5934901628162154,0.542038283164229,0.5318605244170815,0.7788443455927263,0.49396768893558995,0.37932576303121646,0.6699534908592181,Medium
0.710997791418242,0.6103660100654313,0.3126868287320108,0.5501964304770939,0.509819529139873,0.5273051516067345,0.9848560488017172,0.5096981341736211,0.00040154402533987277,Medium
0.9264238431567733,0.7249627051031278,0.8549306795009688,0.7400407744610001,0.7277522183443794,0.9859226506627423,0.9055229376391822,0.11045848591729057,0.8058911691968542,High
0.8444611706525227,0.741915287164392,0.3483321344202198,0.45933681323266906,0.5536267367448988,0.7563076220516,0.7005259635337595,0.165202199015103,0.07924960612992882,Medium
0.8182094445971608,0.7141880136144279,0.6319785146838675,0.6658556514889159,0.7185867750462769,0.6454384271157912,0.9888528549532152,0.45324420076601635,0.19148961490811944,Medium
0.8214904503922655,0.7918436411598614,0.692474806457265,0.7186571990046215,0.24915703210463003,0.734703420994629,0.45842603746480254,0.5319449512454112,0.3862363952990896,High
0.6156946907318531,0.46620342786236435,0.7398985196302109,0.6537191345176632,0.8509786749777819,0.9289288917587445,0.581839456705061,0.6400184933073734,0.4848587397161036,Medium
0.5761551065586961,0.6586546442820534,0.7820421405155129,0.5661575915710537,0.9524031623035221,0.6524515621925318,0.7829346490243669,0.3624963208383729,0.35499511581394183,Medium
0.8856166932871081,0.37295736196584334,0.4772906684659005,0.7364429074253596,0.7190123089275089,0.5963381982433502,0.6100041210839072,0.7254836975138883,0.3207121649842939,High
0.8860680368075085,0.5691579293513688,0.30698514366091456,0.632647330442449,0.9636527430870487,0.5645356234654407,0.957023531188475,0.8741101574702841,0.9639160120731884,Medium
0.9202433911480622,0.641366948034885,0.8064105636484384,0.7768594205780682,0.32114585149597064,0.6489296991951057,0.43937565290669056,0.8018658900040149,0.6415796812433943,High
0.9479443315338828,0.7565569816818307,0.674959619543305,0.6587740030320961,0.581932951584283,0.8900240435200217,0.7296470992365787,0.13565694281352145,0.02343295536738821,Medium
0.7068054393165627,0.9653717368103425,0.8852823922450741,0.7222347241562455,0.6814453871563578,0.7358131825976308,0.7545197604370687,0.5324562525320461,0.4301759084443132,High
0.7009097768123198,0.720455746583849,0.874971854030486,0.5895348830246661,0.6653893179369494,0.61374080184677,0.7916368742663344,0.1944371605763574,0.8750086997439702,Medium
0.8789771073800651,0.8205157413235917,0.8903283174515182,0.7153373579877301,0.5211694232712346,0.5830924998048745,0.5533997339990887,0.31784051427627474,0.30145618641066796,High
0.7899783584666591,0.6543862416466419,0.6395662619856781,0.6590881203427181,0.47046752749300913,0.6663647382551896,0.6187398565119187,0.9879963339404318,0.09455634477438823,Medium
0.821180126354622,0.7438728219634319,0.533539877085806,0.5284118345487101,0.30145921804033504,0.9699621864428545,0.9062083177989866,0.22824598861136192,0.7583847715899178,Medium
0.8774756016616606,0.34965255129364137,0.8540907418139589,0.7104118839305033,0.5133939604498226,0.6715133562950122,0.5169656613820959,0.5489993381062205,0.6060138319360813,High
0.9340032050905398,0.47807410658929284,0.6159058791204783,0.6620750227689435,0.33012865208438813,0.9940620379773177,0.8961207083040172,0.6563401608863072,0.5703125078265039,Medium
0.6027970941109215,0.5532971652435971,0.4284095374824042,0.5079688344252926,0.7874925411937748,0.7426152278826781,0.7375932537416454,0.7322184734896936,0.053576559607407925,Medium
0.6253497715839664,0.6307453485045595,0.8984818136930319,0.7944618383101728,0.367064748395672,0.5895819591450755,0.8573125067164493,0.6036838151382227,0.14049900979551733,High
0.45638916390452144,0.3319541218516686,0.917791913740643,0.5318265963413568,0.24685224422762708,0.9455700458967546,0.8281644197580829,0.1087937626772653,0.6225493962131138,Medium
0.7469680845977045,0.39801686828732236,0.626416829298119,0.6367725846198357,0.6418929102537875,0.7301776865674134,0.5245068972309275,0.3938151774195927,0.2078238414588358,Medium
0.42156536427804525,0.493770015453914,0.3529898091168512,0.4565933862462286,0.6761837861755213,0.8548356717522623,0.7412876418603238,0.5659404790462403,0.5040700797484243,Medium
0.6793588108794761,0.9800728836307353,0.5714782629418518,0.5255740228270391,0.8975304490244045,0.9918557916045758,0.9206338916830554,0.17907984923035003,0.5448816860293935,Medium
0.725586780824546,0.5319429049721355,0.8624763616238222,0.6835712303660494,0.6615852899341454,0.525087675159987,0.6592697420811576,0.4155642380882627,0.2835071902709394,Medium
0.5719247512769706,0.6374287406784578,0.93124181998236,0.5985607617343497,0.4763846829787566,0.5483472798937836,0.9799544621339901,0.12988279791222992,0.9484251555414929,Medium
0.7544999563414065,0.437268398916875,0.44243091974831705,0.4089566702962959,0.8424095052210565,0.860228370731378,0.6713290600610309,0.17072064743951867,0.8424641068355752,Medium
0.4183001499634297,0.7275460497530377,0.34688152841769004,0.5215148448264485,0.6322231145499368,0.6409125016477359,0.48567138200073084,0.4572309485814364,0.7223735076327985,Medium
0.4224089132495287,0.496478250861182,0.914145317192987,0.522682254056136,0.26342422770495344,0.5921506984750495,0.633660808046604,0.21944417863875432,0.07799386640940908,Medium
0.8935603363957949,0.4448948049068987,0.5725834572852126,0.5654742240429914,0.6526804482505973,0.5196809399098647,0.9710214438343223,0.6107867634354023,0.10613001930901944,Medium
0.6161143848467577,0.6616008399121853,0.6792326749872942,0.7495646852569366,0.9264148363373299,0.5109233559931009,0.5918325096039125,0.7205184722235392,0.4927813458649557,High
0.4762363075911309,0.30385405941229454,0.9776460684355313,0.7196213477367447,0.5170501003985765,0.8872428015598954,0.9208588959202377,0.8205280291981746,0.16071334919098568,High
0.7133459560328826,0.3053648228544577,0.346595309539956,0.40244719468175655,0.4370606415198401,0.567216713684775,0.9287504090091339,0.2801352198203291,0.9782654635294741,Medium
0.8619961318591665,0.45334816637130043,0.7538226052164668,0.5022305305021983,0.31477556561441605,0.7338603079855754,0.6101119145991767,0.25073432403316276,0.15852023402740945,Medium
0.529492616498106,0.3257049537505748,0.35187379580240696,0.435755236229544,0.3211564175482859,0.8029484075897415,0.4499545948303793,0.19411105630096023,0.487467835463974,Medium
0.7737342854914002,0.37561802789148396,0.5628282499265502,0.5620689207969922,0.5462171874734552,0.7141759002844231,0.8347347454952909,0.672787224589273,0.3641210568415054,Medium
0.4512084789962608,0.5372024545371261,0.8626701816354128,0.6959485792570752,0.6765438593292237,0.5135533261681166,0.5869073794083917,0.735828153838211,0.639386421454098,Medium
0.43100903270116464,0.861809975705869,0.603430562928944,0.5180337244832529,0.2644923241356814,0.8917507512939544,0.8697541685545435,0.12842753034307783,0.12903640888942491,Medium
0.7188127789408888,0.7004340503585105,0.9980276477320653,0.9007116285940564,0.9516548712201327,0.5052566122708267,0.6655929089562599,0.9425910216193208,0.4303164280423909,High
0.7243810729660639,0.6588674081694914,0.6913414994626215,0.5612066504121376,0.8041068939561569,0.8809449471887421,0.691160045405573,0.14677415528632518,0.27470503280714365,Medium
0.782457940898924,0.5054421762456851,0.5248135068451674,0.5292311546623346,0.6692991346269301,0.9466522468940614,0.8667456440491221,0.5871667017709634,0.887751524671688,Medium
0.835654800233597,0.9522276036029713,0.45407792813332715,0.6399418171111814,0.8627509367511927,0.7164199605285861,0.6294179986369768,0.7381544675058248,0.040585712134695084,Medium
0.9855112476775207,0.5779105288660341,0.5453643740003132,0.7226301936993846,0.2641494054496907,0.7677712365488991,0.6658764071937487,0.883872211371477,0.9137274940064593,High
0.7097802089807173,0.36096493675704,0.5607732916316855,0.5809933129457976,0.5814711021864996,0.7384916963088268,0.6257142812617733,0.742678238919185,0.8329941385530004,Medium
0.5937738837647476,0.7319465612824609,0.34809957440677264,0.5955650161469925,0.7040745014893308,0.6946043093117193,0.620404309166368,0.8215552747628126,0.29757071644081545,Medium
0.8771117168612221,0.37968687543362095,0.5587019395987411,0.6233246870898297,0.8629223248946314,0.9437122676851801,0.7155679461408757,0.4055051732885254,0.7892906546771047,Medium
0.5624993507572446,0.5416561999611844,0.6249669638174574,0.7274674881036531,0.8267756480394142,0.9469667553349952,0.8852796667006904,0.833342602371861,0.03121356033874756,High
0.6633828524233817,0.6551883571024661,0.8059164265671632,0.5139188473855607,0.42165539977071975,0.6679081823207673,0.6170609871535395,0.17210336174620763,0.9668655502933936,Medium
0.4470738288053596,0.911955767279623,0.7597106393051256,0.866037965006895,0.9527041356473636,0.8075348770073489,0.714552832322642,0.9053349904544749,0.5265949425897893,High
0.41521044604927454,0.645482606238083,0.796135958660408,0.667915840647616,0.2994766731446963,0.963453781072932,0.8024363952655604,0.5928331385383626,0.30328102606544527,Medium
0.977589048806755,0.791581136222165,0.30585457731379995,0.663619844135461,0.9001068948969217,0.9810292494706758,0.561663667782193,0.8355679929662443,0.3625832125946771,Medium
0.9015880723073235,0.9949717872993491,0.4523671797063752,0.696555043390337,0.976752199683695,0.7544795202110237,0.5665136829414356,0.5070864560664702,0.06640535346049736,Medium
0.8175845236562188,0.39204238392858715,0.7631790018798995,0.8229976985408928,0.3417228185781005,0.7264124026421634,0.9600478762140728,0.6792199256768725,0.9893495140420392,High
0.6453717666485619,0.49231206786366366,0.6387925577258229,0.5539762287459828,0.7776528513630283,0.6393471579642629,0.8341207439986531,0.5737623948425019,0.03929194515069245,Medium
0.5039765920425074,0.5762032529183525,0.30371943296784215,0.49198897654728274,0.23222841502239877,0.979435936595205,0.7463120057339854,0.7584305695797987,0.654907123147859,Medium
0.49386222560265164,0.595279724977182,0.8631462497022755,0.4504952826154458,0.524338260111324,0.5714071522364337,0.7886320326523673,0.17346698382753062,0.4427359277064583,Medium
0.5501457388987572,0.587714752685882,0.840966701303236,0.5628810792957598,0.6130266393581392,0.7899147880238625,0.41757966586205103,0.15431687559150742,0.9489162181887151,Medium
0.7295359988236723,0.9353277017895885,0.6838934140954938,0.6494395026288924,0.6645161807277074,0.6412751337593194,0.770861779337018,0.3223929106091318,0.24599974030679517,Medium
0.8287575536200373,0.7998228511267995,0.34652432804339045,0.508679514031872,0.9487497985988476,0.6395041451738983,0.7057053239345212,0.2435902121018695,0.5320868239380113,Medium
0.7961184260306388,0.7255336498634926,0.8365605346728091,0.786260379146441,0.7378005498353557,0.7024842936880942,0.7274498078676614,0.8846052099329815,0.48235620858275297,High
0.5679603381675657,0.5165609025039475,0.7085995114119548,0.44513924107792974,0.5850223609753896,0.9993964679078273,0.6156542960984903,0.2972925886222399,0.7028664440501013,Medium
0.9729191683979165,0.8766532689549063,0.8473719840105713,0.9069069400906907,0.8477400290127115,0.527483153419911,0.44888433862776517,0.9782787302372181,0.06801023195242051,High
0.8427381500174611,0.9685423580394923,0.8262228946770882,0.8019746461352255,0.9604262567635271,0.7892709091017658,0.5160035401672314,0.40320621259399614,0.19378913002335485,High
0.7326124315068404,0.8748387977851586,0.862101450370486,0.6315724692965116,0.2176529189458327,0.5412860790176386,0.9704468279276031,0.2639061241198294,0.21456482009284983,Medium
0.7670324477406114,0.301095573634031,0.6626056464832373,0.7216750214972432,0.9860170178048311,0.5772604149952595,0.6452197373625603,0.8107286564282312,0.7381507548416897,High
0.6517600374566739,0.7454809591283849,0.3982271627354605,0.48652742441575225,0.2689057112509443,0.7197814708864494,0.6800098934985186,0.6928369979507885,0.18913869632674007,Medium
0.5486385937006945,0.3357947670094705,0.769810231365782,0.6368522306720452,0.8515094234150091,0.7552300656732207,0.4316258739120634,0.5483761448078251,0.5734917638909767,Medium
0.613583607190757,0.4803250542336053,0.7343316495363794,0.6003933652613548,0.42426780204113,0.629396204182262,0.42253973772638836,0.5998271958438681,0.2152438205009537,Medium
0.8547076662786215,0.34166729024344017,0.819577231039361,0.697462425446516,0.3057437262030974,0.6582285654372081,0.8303088682280546,0.7472816004450374,0.8616249500839784,Medium
